CIK,Ticker,Series ID,Class ID
0000722885,QFFRX,S000009490,C000177796
0000722885,QFVIX,S000009491,C000025967
0000722885,QFVOX,S000009491,C000025966
0000722885,QFVRX,S000009491,C000177797
0000722885,QGIAX,S000009492,C000025970
0000722885,QGIRX,S000009492,C000177798
0000722885,QISIX,S000064782,C000209788
0000722885,QISOX,S000064782,C000209789
0000722885,QISRX,S000064782,C000209787
0000722885,QUSIX,S000021993,C000063164
0000722885,QUSOX,S000021993,C000063163
0000722885,QUSRX,S000021993,C000177800
0000722885,USBNX,S000009493,C000025972
0000722885,USBOX,S000009492,C000025969
0000723455,NCTWX,S000009134,C000024843
0000723455,NNTWX,S000009134,C000024844
0000723620,NCRAX,S000007835,C000057304
0000723620,NCRCX,S000007835,C000057305
0000723620,NCRIX,S000007835,C000021325
0000723620,NCRLX,S000007835,C000021326
0000723620,NERAX,S000041689,C000129447
0000723620,NERCX,S000041689,C000129448
0000723620,NERIX,S000041689,C000129449
0000723620,NFIAX,S000027216,C000082158
0000723620,NFICX,S000027216,C000082159
0000723620,NFIIX,S000027216,C000082160
0000723620,NHIAX,S000007832,C000077167
0000723620,NHICX,S000007832,C000077168
0000723620,NHIEX,S000007832,C000228875
0000723620,NHILX,S000007832,C000064460
0000723620,NHINX,S000007832,C000021322
0000723620,NHIRX,S000007832,C000077170
0000723620,NIMAX,S000039521,C000201844
0000723620,NIMCX,S000039521,C000201845
0000723620,NMHAX,S000049669,C000157071
0000723620,NMHCX,S000049669,C000157072
0000723620,NMHIX,S000049669,C000157073
0000723620,NMIIX,S000039521,C000121799
0000723620,NMNAX,S000007833,C000089977
0000723620,NMNCX,S000007833,C000089978
0000723620,NMNLX,S000007833,C000089979
0000723620,NMUIX,S000007833,C000021323
0000723620,NRCRX,S000007835,C000153036
0000723620,NRHIX,S000007832,C000125075
0000723620,NRSHX,S000007831,C000153035
0000723620,NRSIX,S000007834,C000125076
0000723620,NSBIX,S000007831,C000021320
0000723620,NSBTX,S000007831,C000021321
0000723620,NSHAX,S000007831,C000089975
0000723620,NSHCX,S000007831,C000089976
0000723620,NSHLX,S000007831,C000069659
0000723620,NSTAX,S000007834,C000057302
0000723620,NSTCX,S000007834,C000057303
0000723620,NSTLX,S000007834,C000021324
0000723620,NSTTX,S000007834,C000044074
0000723765,DRNYX,S000000082,C000000119
0000724129,NAIXX,S000007637,C000020843
0000724129,SMAXX,S000007637,C000020840
0000725781,ACSDX,S000027834,C000084482
0000725781,ACSHX,S000027834,C000084483
0000725781,ACSRX,S000027834,C000084484
0000725781,ACSTX,S000027834,C000084479
0000725781,ACSYX,S000027834,C000084481
0000725781,FSIUX,S000000161,C000029688
0000725781,FSTEX,S000000155,C000000341
0000725781,FSTUX,S000000161,C000000369
0000725781,FTCHX,S000000160,C000000365
0000725781,FTPIX,S000000160,C000023158
0000725781,IAUTX,S000000161,C000000366
0000725781,IAUYX,S000000161,C000071335
0000725781,ICSFX,S000027834,C000120720
0000725781,IEFCX,S000000155,C000000339
0000725781,IENAX,S000000155,C000000337
0000725781,IENIX,S000000155,C000023157
0000725781,IENYX,S000000155,C000071330
0000725781,IFUTX,S000000161,C000120718
0000725781,ITHCX,S000000160,C000000363
0000725781,ITYAX,S000000160,C000000361
0000725781,ITYYX,S000000160,C000071334
0000725781,IUTCX,S000000161,C000000368
0000725781,MSAFX,S000027832,C000120719
0000725781,MSAIX,S000027832,C000084470
0000725781,MSAJX,S000027832,C000084471
0000725781,MSARX,S000027832,C000084472
0000725781,MSAVX,S000027832,C000084467
0000725781,MSVCX,S000027832,C000084469
0000725781,VSCAX,S000027837,C000084495
0000725781,VSMCX,S000027837,C000084497
0000725781,VSMIX,S000027837,C000084498
0000725781,VVOAX,S000027840,C000084507
0000725781,VVOCX,S000027840,C000084509
0000725781,VVOIX,S000027840,C000084510
0000725781,VVONX,S000027840,C000095990
0000725781,VVORX,S000027840,C000095989
0000726735,ASCAA,S000007949,C000021554
0000726735,ASCAB,S000007949,C000021555
0000726735,ASGQA,S000007950,C000021557
0000726735,ASGQB,S000007950,C000021558
0000726735,ASTMA,S000007956,C000021568
0000726735,STAAA,S000007948,C000021551
0000726735,STAAB,S000007948,C000021552
0000728352,DMTFX,S000002403,C000006385
0000728352,DMUSX,S000002404,C000006388
0000728352,DTFIX,S000002403,C000074146
0000728352,DUICX,S000002404,C000006390
0000728352,DUSCX,S000002403,C000006387
0000728352,DUSIX,S000002404,C000074147
0000729218,FADCX,S000005432,C000014778
0000729218,FADIX,S000005432,C000014779
0000729218,FAERX,S000005434,C000014789
0000729218,FAMKX,S000005437,C000014801
0000729218,FAOAX,S000005434,C000014786
0000729218,FAOCX,S000005434,C000014788
0000729218,FAOIX,S000005434,C000014790
0000729218,FAOSX,S000005434,C000177522
0000729218,FBLYX,S000036873,C000112810
0000729218,FBUSX,S000036873,C000112813
0000729218,FCPAX,S000005441,C000014821
0000729218,FCPCX,S000005441,C000014823
0000729218,FCPIX,S000005441,C000014825
0000729218,FDVAX,S000005432,C000014776
0000729218,FDVIX,S000005432,C000014780
0000729218,FEAAX,S000005436,C000014796
0000729218,FEATX,S000005436,C000014799
0000729218,FERCX,S000005436,C000014798
0000729218,FERIX,S000005436,C000014800
0000729218,FEUCX,S000005440,C000014818
0000729218,FEUIX,S000005440,C000014820
0000729218,FGABX,S000036873,C000112811
0000729218,FGEAX,S000005440,C000014816
0000729218,FGETX,S000005440,C000014819
0000729218,FGTNX,S000036873,C000112812
0000729218,FIATX,S000005441,C000014824
0000729218,FIDZX,S000005441,C000177523
0000729218,FIMKX,S000005437,C000014805
0000729218,FIQPX,S000005436,C000205050
0000729218,FIQQX,S000036873,C000205051
0000729218,FMCKX,S000005437,C000014803
0000729218,FTMKX,S000005437,C000014804
0000729218,FVLAX,S000005435,C000014791
0000729218,FVLCX,S000005435,C000014793
0000729218,FVLIX,S000005435,C000014795
0000729218,FVLTX,S000005435,C000014794
0000729218,FZABX,S000005432,C000130139
0000729218,FZAEX,S000005437,C000130140
0000730044,MSGVX,S000002426,C000155939
0000730044,USGAX,S000002426,C000006467
0000730044,USGBX,S000002426,C000006468
0000730044,USGCX,S000002426,C000006469
0000730044,USGDX,S000002426,C000006470
0000730200,PATIX,S000002165,C000117196
0000730200,PRFSX,S000002165,C000005562
0000730200,TTSIX,S000002165,C000177206
0000731890,PASHX,S000002141,C000005537
0000731890,PRWBX,S000002141,C000005536
0000731890,TBSIX,S000002141,C000166333
0000731890,TRBUX,S000039055,C000119983
0000731890,TRSTX,S000039055,C000193195
0000731890,TRZOX,S000002141,C000225824
0000731890,TRZWX,S000039055,C000225825
0000731890,TSDLX,S000069612,C000222038
0000731890,TSIDX,S000069612,C000222039
0000732041,FPPFX,S000010874,C000030130
0000732337,PGSBX,S000006570,C000017923
0000732337,PGSIX,S000006570,C000017922
0000732337,PGVCX,S000006570,C000017924
0000732337,PGVRX,S000006570,C000017926
0000732337,PUSYX,S000006570,C000017927
0000733257,VLHYX,S000007576,C000020641
0000733362,DEFFX,S000002418,C000006427
0000733362,DMNIX,S000002418,C000135932
0000733362,DMOCX,S000002418,C000006429
0000734383,VDADX,S000011322,C000135474
0000734383,VDAIX,S000011322,C000031349
0000734383,VDIGX,S000002920,C000008004
0000734383,VEIGX,S000065529,C000211922
0000734383,VESGX,S000065529,C000211921
0000734383,VGELX,S000002921,C000008006
0000734383,VGENX,S000002921,C000008005
0000734383,VGHAX,S000002922,C000008008
0000734383,VGHCX,S000002922,C000008007
0000734383,VGPMX,S000002923,C000008009
0000734383,VGSIX,S000002924,C000008010
0000734383,VGSLX,S000002924,C000008011
0000734383,VGSNX,S000002924,C000008012
0000734383,VIG,S000011322,C000031350
0000734383,VNQ,S000002924,C000032424
0000736054,VASGX,S000002928,C000008016
0000736054,VASIX,S000002929,C000008017
0000736054,VGSTX,S000002931,C000008019
0000736054,VGTSX,S000002932,C000008020
0000736054,VSCGX,S000002927,C000008015
0000736054,VSMGX,S000002930,C000008018
0000736054,VTIAX,S000002932,C000094037
0000736054,VTISX,S000002932,C000170278
0000736054,VTPSX,S000002932,C000094039
0000736054,VTSNX,S000002932,C000094036
0000736054,VXUS,S000002932,C000094038
0000737520,DGLAX,S000015656,C000042690
0000737520,DGLCX,S000015656,C000042691
0000737520,DGLRX,S000015656,C000042692
0000737520,DGLYX,S000015656,C000130440
0000737520,DISAX,S000015657,C000042694
0000737520,DISCX,S000015657,C000042695
0000737520,DISRX,S000015657,C000042696
0000737520,DISYX,S000015657,C000130441
0000737520,DMECX,S000024356,C000072173
0000737520,DMVAX,S000024356,C000072172
0000737520,DMVIX,S000024356,C000072174
0000737520,DMVYX,S000024356,C000130443
0000737520,DNLCX,S000000092,C000000139
0000737520,DNLDX,S000000092,C000000137
0000737520,DNLRX,S000000092,C000000140
0000737520,DNLYX,S000000092,C000162280
0000737520,DPUAX,S000022407,C000064456
0000737520,DPUCX,S000022407,C000064457
0000737520,DPUIX,S000022407,C000064458
0000737520,DPUYX,S000022407,C000130442
0000737520,DSGAX,S000029388,C000090268
0000737520,DSGCX,S000029388,C000090269
0000737520,DSGIX,S000029388,C000090270
0000737520,DSGYX,S000029388,C000130444
0000737800,CAILX,S000007531,C000096845
0000737800,CALAX,S000007531,C000020577
0000737800,HYMAX,S000031145,C000096621
0000737800,HYMCX,S000031145,C000096623
0000737800,HYMFX,S000031145,C000096624
0000737800,HYMIX,S000031145,C000096625
0000737800,HYMOX,S000031145,C000188226
0000737800,HYMPX,S000031145,C000096626
0000737800,HYMQX,S000049302,C000188229
0000737800,LAIIX,S000031146,C000096628
0000737800,LANFX,S000007537,C000054746
0000737800,LANJX,S000007538,C000020593
0000737800,LANSX,S000007537,C000020589
0000737800,LANYX,S000007539,C000020595
0000737800,LASMX,S000074722,C000232851
0000737800,LCFFX,S000007531,C000054742
0000737800,LCFIX,S000007531,C000020576
0000737800,LCFOX,S000007531,C000188221
0000737800,LCSBX,S000074722,C000232852
0000737800,LINJX,S000007538,C000096846
0000737800,LISAX,S000031146,C000096630
0000737800,LISCX,S000031146,C000096632
0000737800,LISDX,S000031147,C000096637
0000737800,LISFX,S000031146,C000096627
0000737800,LISMX,S000074722,C000232850
0000737800,LISPX,S000031146,C000096629
0000737800,LNJFX,S000007538,C000054747
0000737800,LNYFX,S000007539,C000054748
0000737800,LOISX,S000031146,C000188227
0000737800,LONJX,S000007538,C000188223
0000737800,LONSX,S000007537,C000188222
0000737800,LONYX,S000007539,C000188224
0000737800,LSDAX,S000031147,C000096633
0000737800,LSDCX,S000031147,C000096635
0000737800,LSDFX,S000031147,C000096636
0000737800,LSDOX,S000031147,C000188228
0000737800,LSMFX,S000074722,C000232853
0000737800,LSMOX,S000074722,C000232849
0000737800,LTNIX,S000007537,C000050290
0000737800,LTNSX,S000007537,C000020591
0000737800,NYLAX,S000007539,C000020596
0000737800,NYLIX,S000007539,C000096847
0000737800,SDHAX,S000049302,C000155633
0000737800,SDHCX,S000049302,C000155634
0000737800,SDHFX,S000049302,C000155635
0000737800,SDHIX,S000049302,C000155636
0000739594,FSGIX,S000009065,C000024631
0000739594,FSGTX,S000009065,C000024629
0000739594,FSGVX,S000009065,C000024630
0000740123,DEIXX,S000000098,C000000161
0000740123,DEVXX,S000000098,C000000162
0000740766,DAGXX,S000000128,C000000288
0000740766,DAPXX,S000000129,C000000292
0000740766,DBLXX,S000000128,C000233952
0000740766,DGCXX,S000000128,C000000287
0000740766,DGPXX,S000000129,C000000293
0000740766,DGQXX,S000000128,C000223302
0000740766,DGUXX,S000000128,C000223301
0000740766,DGVXX,S000000128,C000000286
0000740766,DIPXX,S000000129,C000000291
0000740766,DPGXX,S000000128,C000000289
0000740766,DVPXX,S000000129,C000000290
0000740870,PRU,S000000654,C000001883
0000741350,EMDAX,S000031677,C000098570
0000741350,EMDCX,S000031677,C000098580
0000741350,EMDQX,S000031677,C000098581
0000741350,EMDZX,S000031677,C000098582
0000741350,PDEAX,S000046704,C000145760
0000741350,PDECX,S000046704,C000145761
0000741350,PDEQX,S000046704,C000145762
0000741350,PDEZX,S000046704,C000145763
0000741350,PDHAX,S000059803,C000195653
0000741350,PDHCX,S000059803,C000195654
0000741350,PDHQX,S000059803,C000195655
0000741350,PDHVX,S000059803,C000195656
0000741350,PGJAX,S000042106,C000130741
0000741350,PGJCX,S000042106,C000130742
0000741350,PGJQX,S000042106,C000176459
0000741350,PGJZX,S000042106,C000130743
0000741350,PJIZX,S000004671,C000012723
0000741350,PJRAX,S000004671,C000012720
0000741350,PJRCX,S000004671,C000012722
0000741350,PJRQX,S000004671,C000176458
0000741350,PRJAX,S000036439,C000111501
0000741350,PRJBX,S000036439,C000206963
0000741350,PRJCX,S000036439,C000111502
0000741350,PRJDX,S000036439,C000206962
0000741350,PRJQX,S000036439,C000150229
0000741350,PRJZX,S000036439,C000111503
0000741350,PWJAX,S000037257,C000114766
0000741350,PWJBX,S000037257,C000206965
0000741350,PWJCX,S000037257,C000114767
0000741350,PWJDX,S000037257,C000206964
0000741350,PWJQX,S000037257,C000164382
0000741350,PWJRX,S000037257,C000193924
0000741350,PWJZX,S000037257,C000114768
0000741375,MACGX,S000004127,C000011562
0000741375,MBAAX,S000004124,C000011555
0000741375,MFXAX,S000004114,C000011537
0000741375,MGILX,S000004118,C000065127
0000741375,MGPOX,S000004124,C000156275
0000741375,MIGAX,S000004118,C000011548
0000741375,MLDAX,S000004119,C000052876
0000741375,MMCGX,S000004127,C000129401
0000741375,MPBAX,S000004124,C000011556
0000741375,MPEGX,S000004127,C000011563
0000741375,MPFDX,S000004118,C000011549
0000741375,MPFIX,S000004114,C000011538
0000741375,MPLDX,S000004119,C000011550
0000741375,MPLRX,S000004114,C000198828
0000741375,MRHYX,S000035938,C000198829
0000741375,MSADX,S000047474,C000149053
0000741375,MSBOX,S000004118,C000155931
0000741375,MSCKX,S000004114,C000155930
0000741375,MSDLX,S000004124,C000113792
0000741375,MSDSX,S000004119,C000161558
0000741375,MSHDX,S000035938,C000155936
0000741375,MSHYX,S000035938,C000138838
0000741375,MSIDX,S000047474,C000149052
0000741375,MSIOX,S000004114,C000113789
0000741375,MSJLX,S000004119,C000113791
0000741375,MSKLX,S000004127,C000113795
0000741375,MSLDX,S000004119,C000155932
0000741375,MSMFX,S000004127,C000155934
0000741375,MSPDX,S000047474,C000155937
0000741375,MSSOX,S000004124,C000155933
0000741375,MSTCX,S000047474,C000149054
0000741375,MSYIX,S000035938,C000110149
0000741375,MSYLX,S000035938,C000110152
0000741375,MSYPX,S000035938,C000110150
0000741375,MSYWX,S000035938,C000222238
0000741375,MUAIX,S000052013,C000163600
0000741375,MUAMX,S000063885,C000206866
0000741375,MUIIX,S000052013,C000163598
0000741375,MUIMX,S000063885,C000206865
0000741375,MULMX,S000063885,C000206867
0000741375,MULSX,S000052013,C000163599
0000742286,FGTBX,S000009104,C000176365
0000742286,FTIBX,S000009104,C000024764
0000742286,FTIIX,S000009104,C000024762
0000743861,FIDAX,S000000634,C000001809
0000743861,FIDCX,S000000634,C000001811
0000743861,FRBAX,S000000635,C000001813
0000743861,FRBCX,S000000635,C000001815
0000743861,JFDRX,S000000634,C000178763
0000743861,JFIFX,S000000634,C000173131
0000743861,JRBFX,S000000635,C000173132
0000743861,JRGRX,S000000635,C000178764
0000744822,FACNX,S000007107,C000047986
0000744822,FAIDX,S000007093,C000019408
0000744822,FAPCX,S000057283,C000182859
0000744822,FCADX,S000007093,C000019410
0000744822,FCCNX,S000007107,C000047988
0000744822,FCGCX,S000024314,C000071916
0000744822,FCHKX,S000007108,C000064263
0000744822,FCNSX,S000058342,C000191329
0000744822,FDIKX,S000007109,C000064266
0000744822,FDIVX,S000007109,C000019438
0000744822,FDKFX,S000065699,C000212504
0000744822,FECMX,S000007110,C000225964
0000744822,FEDAX,S000034264,C000105578
0000744822,FEDDX,S000034264,C000105577
0000744822,FEDGX,S000034264,C000105579
0000744822,FEDIX,S000034264,C000105581
0000744822,FEDMX,S000007110,C000225962
0000744822,FEDTX,S000034264,C000105580
0000744822,FEMKX,S000007110,C000019439
0000744822,FEMMX,S000007110,C000225963
0000744822,FEMSX,S000023605,C000069437
0000744822,FEOPX,S000066806,C000215142
0000744822,FEQMX,S000007110,C000225960
0000744822,FFGAX,S000024314,C000071914
0000744822,FFGCX,S000024314,C000071913
0000744822,FFGIX,S000024314,C000071918
0000744822,FFGTX,S000024314,C000071917
0000744822,FGILX,S000036874,C000112814
0000744822,FHJMX,S000007094,C000136836
0000744822,FHJTX,S000007094,C000136834
0000744822,FHJUX,S000007094,C000136832
0000744822,FHJVX,S000007094,C000136835
0000744822,FHKAX,S000007108,C000064261
0000744822,FHKCX,S000007108,C000019437
0000744822,FHKFX,S000062805,C000203452
0000744822,FHKIX,S000007108,C000064265
0000744822,FHKTX,S000007108,C000064264
0000744822,FIADX,S000007093,C000019412
0000744822,FIAGX,S000019397,C000053903
0000744822,FIASX,S000007104,C000019424
0000744822,FICCX,S000007107,C000047990
0000744822,FICDX,S000007107,C000019436
0000744822,FICSX,S000007104,C000019426
0000744822,FIDKX,S000007093,C000064259
0000744822,FIEUX,S000007094,C000019413
0000744822,FIEZX,S000019398,C000177513
0000744822,FIGCX,S000019397,C000053905
0000744822,FIGFX,S000019397,C000053902
0000744822,FIGRX,S000007093,C000019407
0000744822,FIGSX,S000026866,C000080862
0000744822,FIIIX,S000019397,C000053907
0000744822,FINVX,S000026867,C000080864
0000744822,FIQEX,S000007107,C000205032
0000744822,FIQFX,S000007108,C000205033
0000744822,FIQGX,S000034264,C000205036
0000744822,FIQHX,S000007094,C000205026
0000744822,FIQIX,S000007104,C000205030
0000744822,FIQJX,S000007105,C000205031
0000744822,FIQKX,S000012165,C000205034
0000744822,FIQLX,S000007096,C000205027
0000744822,FIQMX,S000007098,C000205028
0000744822,FIQNX,S000034265,C000205037
0000744822,FIQOX,S000007103,C000205029
0000744822,FIQRX,S000024314,C000205035
0000744822,FISMX,S000007104,C000019423
0000744822,FISZX,S000065216,C000211072
0000744822,FITGX,S000019397,C000053906
0000744822,FIVFX,S000007106,C000019435
0000744822,FIVLX,S000012165,C000033179
0000744822,FIVMX,S000012165,C000033180
0000744822,FIVOX,S000012165,C000033182
0000744822,FIVPX,S000012165,C000033183
0000744822,FIVQX,S000012165,C000033184
0000744822,FIXIX,S000007104,C000019428
0000744822,FJPCX,S000007096,C000093328
0000744822,FJPIX,S000007096,C000093330
0000744822,FJPNX,S000007096,C000019415
0000744822,FJPTX,S000007096,C000093329
0000744822,FJSCX,S000007097,C000019416
0000744822,FKEMX,S000007110,C000064267
0000744822,FKIDX,S000057282,C000182858
0000744822,FLATX,S000007098,C000019417
0000744822,FLFAX,S000007098,C000092709
0000744822,FLFCX,S000007098,C000092711
0000744822,FLFIX,S000007098,C000092713
0000744822,FLFTX,S000007098,C000092712
0000744822,FNORX,S000007099,C000019418
0000744822,FNSTX,S000066805,C000215141
0000744822,FOPAX,S000007105,C000019430
0000744822,FOPCX,S000007105,C000019432
0000744822,FOPIX,S000007105,C000019434
0000744822,FOPTX,S000007105,C000019433
0000744822,FOSFX,S000007100,C000019419
0000744822,FOSKX,S000007100,C000064260
0000744822,FPBFX,S000007101,C000019420
0000744822,FPJAX,S000007096,C000093326
0000744822,FSCOX,S000007105,C000019429
0000744822,FSEAX,S000007102,C000019421
0000744822,FSOSX,S000065700,C000212505
0000744822,FSQAX,S000075295,C000234212
0000744822,FSQIX,S000075295,C000234209
0000744822,FSQZX,S000075295,C000234210
0000744822,FSSEX,S000075896,C000235237
0000744822,FSSGX,S000075895,C000235236
0000744822,FSSJX,S000077858,C000238445
0000744822,FSTSX,S000026868,C000080866
0000744822,FSWAX,S000075294,C000234206
0000744822,FSYCX,S000075295,C000234208
0000744822,FSYJX,S000075294,C000234205
0000744822,FSYKX,S000075294,C000234202
0000744822,FSYMX,S000075295,C000234207
0000744822,FSYNX,S000075294,C000234201
0000744822,FSYRX,S000075295,C000234211
0000744822,FSZIX,S000075294,C000234203
0000744822,FSZZX,S000075294,C000234204
0000744822,FTADX,S000007093,C000019411
0000744822,FTAEX,S000019398,C000053912
0000744822,FTCEX,S000019398,C000053908
0000744822,FTCNX,S000007107,C000047989
0000744822,FTEDX,S000034265,C000105584
0000744822,FTEFX,S000034265,C000105585
0000744822,FTEHX,S000034265,C000105586
0000744822,FTEIX,S000019398,C000053910
0000744822,FTEJX,S000034265,C000105582
0000744822,FTEMX,S000034265,C000105583
0000744822,FTIEX,S000019398,C000053911
0000744822,FTISX,S000007104,C000019427
0000744822,FTTEX,S000019398,C000053909
0000744822,FULTX,S000056369,C000177596
0000744822,FWAFX,S000007103,C000074282
0000744822,FWCFX,S000007103,C000074284
0000744822,FWIFX,S000007103,C000074286
0000744822,FWTFX,S000007103,C000074285
0000744822,FWWFX,S000007103,C000019422
0000744822,FZAIX,S000007093,C000130141
0000744822,FZAJX,S000019397,C000130142
0000744822,FZEMX,S000007110,C000225961
0000745338,OCMAX,S000005294,C000101831
0000745338,OCMGX,S000005294,C000014470
0000745463,EAAMX,S000033949,C000104668
0000745463,EABLX,S000005286,C000014440
0000745463,EACOX,S000047244,C000148037
0000745463,EACPX,S000005281,C000014425
0000745463,EADIX,S000005291,C000014460
0000745463,EAEAX,S000005292,C000014463
0000745463,EAEMX,S000012701,C000034229
0000745463,EAERX,S000005278,C000014418
0000745463,EAFAX,S000019373,C000053809
0000745463,EAFHX,S000005287,C000014445
0000745463,EAGMX,S000017966,C000049802
0000745463,EAIIX,S000017967,C000049804
0000745463,EAISX,S000028355,C000086647
0000745463,EALDX,S000005290,C000014457
0000745463,EAMBX,S000070573,C000224164
0000745463,EAPCX,S000032773,C000111445
0000745463,EAPDX,S000044370,C000138166
0000745463,EATVX,S000005285,C000014437
0000745463,EBABX,S000026932,C000081142
0000745463,ECAMX,S000033949,C000104757
0000745463,ECBAX,S000026932,C000081143
0000745463,ECBLX,S000005286,C000014443
0000745463,ECCPX,S000005281,C000014427
0000745463,ECDIX,S000005291,C000014462
0000745463,ECEAX,S000005292,C000014465
0000745463,ECEMX,S000012701,C000034230
0000745463,ECERX,S000005278,C000081632
0000745463,ECFAX,S000019373,C000053811
0000745463,ECFHX,S000005287,C000014448
0000745463,ECGMX,S000017966,C000081636
0000745463,ECGOX,S000005288,C000014453
0000745463,ECHIX,S000005289,C000014456
0000745463,ECIGX,S000005279,C000014421
0000745463,ECIMX,S000017967,C000100401
0000745463,ECLDX,S000005290,C000014459
0000745463,ECMBX,S000005300,C000038314
0000745463,ECSIX,S000005301,C000014481
0000745463,ECTGX,S000005304,C000014487
0000745463,ECTVX,S000005285,C000014439
0000745463,EDIAX,S000008473,C000023227
0000745463,EDICX,S000008473,C000023228
0000745463,EDIIX,S000008473,C000023230
0000745463,EDIRX,S000008473,C000023229
0000745463,EEIAX,S000017968,C000049805
0000745463,EEICX,S000017968,C000092670
0000745463,EEIDX,S000061852,C000200252
0000745463,EEIIX,S000017968,C000084543
0000745463,EGMSX,S000017966,C000191155
0000745463,EGRAX,S000029759,C000091467
0000745463,EGRCX,S000029759,C000091468
0000745463,EGRIX,S000029759,C000091469
0000745463,EGRRX,S000029759,C000096923
0000745463,EGRSX,S000029759,C000191156
0000745463,EIAMX,S000033949,C000104670
0000745463,EIBAX,S000026932,C000081144
0000745463,EIBLX,S000005286,C000014444
0000745463,EICOX,S000047244,C000148039
0000745463,EIDIX,S000005291,C000054103
0000745463,EIEAX,S000005292,C000162692
0000745463,EIEMX,S000012701,C000034231
0000745463,EIERX,S000005278,C000047558
0000745463,EIFAX,S000019373,C000053812
0000745463,EIFHX,S000005287,C000014449
0000745463,EIGMX,S000017966,C000049803
0000745463,EIGOX,S000005288,C000077399
0000745463,EIHIX,S000005289,C000081635
0000745463,EIIMX,S000017967,C000100402
0000745463,EIISX,S000028355,C000086649
0000745463,EILDX,S000005290,C000078260
0000745463,EIMBX,S000070573,C000224166
0000745463,EIMGX,S000005283,C000081633
0000745463,EIPCX,S000032773,C000101132
0000745463,EIPDX,S000044370,C000138167
0000745463,EITGX,S000005293,C000014469
0000745463,EITIX,S000005279,C000070574
0000745463,EITMX,S000005304,C000014488
0000745463,EITVX,S000005285,C000058335
0000745463,EIVPX,S000056237,C000177028
0000745463,EREMX,S000012701,C000142449
0000745463,ERGMX,S000017966,C000089783
0000745463,ERGOX,S000005288,C000014450
0000745463,ERISX,S000028355,C000161753
0000745463,ERSIX,S000005301,C000080481
0000745463,ESBLX,S000005286,C000177290
0000745463,ESFHX,S000005287,C000171616
0000745463,ESHAX,S000042789,C000132340
0000745463,ESHIX,S000042789,C000132342
0000745463,ESIIX,S000005301,C000077400
0000745463,ESISX,S000028355,C000161754
0000745463,ESVAX,S000005284,C000014434
0000745463,ESVCX,S000005284,C000014436
0000745463,ESVIX,S000005284,C000081634
0000745463,ETHIX,S000005289,C000014454
0000745463,ETIGX,S000005279,C000014419
0000745463,ETMBX,S000005300,C000014476
0000745463,ETSIX,S000005301,C000014479
0000745463,ETTGX,S000005304,C000014485
0000745463,EVBLX,S000005286,C000014441
0000745463,EVFAX,S000019373,C000053808
0000745463,EVFHX,S000005287,C000014446
0000745463,EVGOX,S000005288,C000014451
0000745463,EVMBX,S000005300,C000014478
0000745463,EXMGX,S000005283,C000014431
0000745463,EXTGX,S000005293,C000014466
0000745463,EZTGX,S000005293,C000014468
0000745467,MEIFX,S000001461,C000003881
0000745467,MERDX,S000001462,C000003882
0000745467,MFCAX,S000001463,C000132943
0000745467,MFCCX,S000001463,C000156529
0000745467,MFCIX,S000001463,C000132942
0000745467,MFCRX,S000001463,C000132944
0000745467,MISGX,S000042770,C000132294
0000745467,MRAEX,S000001461,C000132937
0000745467,MRAGX,S000001462,C000132940
0000745467,MRCEX,S000001461,C000156527
0000745467,MRCGX,S000001462,C000156528
0000745467,MRIEX,S000001461,C000132936
0000745467,MRIGX,S000001462,C000132939
0000745467,MRREX,S000001461,C000132938
0000745467,MRRGX,S000001462,C000132941
0000745467,MSGAX,S000042770,C000132295
0000745467,MSGCX,S000042770,C000156530
0000745467,MSGGX,S000042770,C000132293
0000745467,MSGRX,S000042770,C000132296
0000745467,MVALX,S000001463,C000003883
0000745967,FHTIX,S000009061,C000130168
0000745967,FHYAX,S000009061,C000143970
0000745967,FHYCX,S000009061,C000143971
0000745967,FHYLX,S000009061,C000190443
0000745967,FHYTX,S000009061,C000024613
0000745968,BEARX,S000023465,C000068994
0000745968,FGSAX,S000009733,C000026743
0000745968,FGSCX,S000009733,C000026745
0000745968,FGSIX,S000009733,C000082649
0000745968,FGSKX,S000009733,C000043493
0000745968,FKAIX,S000009730,C000164583
0000745968,FKALX,S000009730,C000195257
0000745968,FKASX,S000009730,C000026733
0000745968,FKBSX,S000009730,C000026734
0000745968,FKCSX,S000009730,C000026735
0000745968,FKKSX,S000009730,C000026736
0000745968,IVFAX,S000022420,C000064507
0000745968,IVFCX,S000022420,C000064508
0000745968,IVFIX,S000022420,C000064509
0000745968,IVFLX,S000022420,C000181876
0000745968,KAUAX,S000009729,C000026729
0000745968,KAUBX,S000009729,C000026730
0000745968,KAUCX,S000009729,C000026731
0000745968,KAUFX,S000009729,C000026732
0000745968,KAUIX,S000009729,C000176447
0000745968,KLCAX,S000019678,C000055072
0000745968,KLCCX,S000019678,C000055073
0000745968,KLCIX,S000019678,C000055075
0000745968,KLCKX,S000019678,C000055074
0000745968,KLCSX,S000019678,C000138433
0000745968,PBRCX,S000023465,C000068995
0000745968,PBRIX,S000023465,C000068996
0000745968,SVAAX,S000009734,C000026746
0000745968,SVACX,S000009734,C000026747
0000745968,SVAIX,S000009734,C000026748
0000745968,SVALX,S000009734,C000170851
0000745968,VSFAX,S000024784,C000073699
